"","entry_exit_provider_program_type_code","ee_uid","client_id","recordset_id_4110_recordset_id","start_date_4111","a_history_of_housing_and_homelessness_4177","b_risks_4178","c_socialization_daily_functioning_4179","d_wellness_4180","general_information_4176","pre_screen_total_4181","grand_total_adjusted_for_v2_0_4671","date_added_4110_date_added"
"4072","Other (HUD)",679688,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"4073","Other (HUD)",679688,386275,3428332,"2/8/2016",0,3,1,4,0,8,8,"2/8/2016"
"4074","Other (HUD)",679716,332354,2276458,"7/20/2015",1,1,1,1,0,4,4,"7/20/2015"
"4075","Other (HUD)",679716,332354,3482017,"2/23/2016",0,2,2,4,0,8,8,"2/23/2016"
"4076","Other (HUD)",679766,405258,2278771,"7/20/2015",1,2,2,4,0,9,9,"7/20/2015"
"4077","Other (HUD)",679768,405351,2278774,"1/31/2015",1,1,1,1,0,4,4,"7/20/2015"
"4078","Other (HUD)",679923,302425,2279883,"7/21/2015",1,2,2,3,0,8,8,"7/21/2015"
"4079","Other (HUD)",679923,302425,3780824,"5/2/2016",1,1,2,3,0,7,7,"5/2/2016"
"4080","Other (HUD)",679936,83376,2280130,"7/21/2015",1,2,3,2,0,8,8,"7/21/2015"
"4081","Other (HUD)",680082,177796,2283713,"7/21/2015",1,2,2,2,0,7,7,"7/21/2015"
"4082","Other (HUD)",680090,371490,2284822,"7/21/2015",1,3,1,4,1,10,10,"7/21/2015"
"4083","Other (HUD)",680274,379114,2288350,"7/22/2015",1,2,3,3,0,9,9,"7/22/2015"
"4084","Other (HUD)",680274,379114,3846821,"5/19/2016",1,3,2,5,0,11,11,"5/19/2016"
"4085","Other (HUD)",680279,354604,1672827,"2/18/2015",0,3,2,5,0,10,10,"2/18/2015"
"4086","Other (HUD)",680279,354604,2288719,"7/22/2015",1,4,4,7,0,16,15,"7/22/2015"
"4087","Other (HUD)",680784,400734,2303877,"7/24/2015",1,2,2,3,0,8,8,"7/24/2015"
"4088","Other (HUD)",680810,385681,2305250,"7/24/2015",1,4,2,5,0,12,12,"7/24/2015"
"4089","Other (HUD)",681258,406356,2310797,"5/11/2016",1,4,4,7,0,16,15,"7/27/2015"
"4090","Other (HUD)",681520,209920,1582594,"7/27/2015",1,3,2,5,0,11,11,"1/29/2015"
"4091","Other (HUD)",681685,72946,2319764,"7/28/2015",1,3,2,5,0,11,11,"7/28/2015"
"4092","Other (HUD)",681864,381957,2321662,"7/29/2015",1,1,1,2,0,5,5,"7/29/2015"
"4093","Other (HUD)",681987,367830,2326588,"7/29/2015",0,2,2,5,0,9,9,"7/29/2015"
"4094","Other (HUD)",682505,360286,2337888,"7/31/2015",1,3,2,4,0,10,10,"7/31/2015"
"4095","Other (HUD)",683015,407210,2344319,"8/3/2015",0,2,2,2,0,6,6,"8/3/2015"
"4096","Other (HUD)",683026,379266,2344906,"8/3/2015",0,3,3,4,0,10,10,"8/3/2015"
"4097","Other (HUD)",683186,361423,2348926,"8/3/2015",1,1,2,2,0,6,6,"8/3/2015"
"4098","Other (HUD)",683352,407412,2351000,"8/4/2015",1,2,2,3,1,9,9,"8/4/2015"
"4099","Other (HUD)",683355,368091,2351174,"8/4/2015",1,1,2,5,0,9,9,"8/4/2015"
"4100","Other (HUD)",683428,338251,1620674,"2/5/2015",0,3,2,2,0,7,7,"2/5/2015"
"4101","Other (HUD)",683428,338251,2354425,"8/4/2015",1,2,3,1,0,7,7,"8/4/2015"
"4102","Other (HUD)",683774,133806,2362241,"8/5/2015",0,4,2,5,0,11,11,"8/5/2015"
"4103","Other (HUD)",684021,389974,2365774,"8/6/2015",0,2,1,1,0,4,4,"8/6/2015"
"4104","Other (HUD)",684352,310551,2376262,"8/7/2015",0,3,2,7,0,12,11,"8/7/2015"
"4105","Other (HUD)",684358,407919,2376292,"8/7/2015",1,1,3,4,0,9,9,"8/7/2015"
"4106","Other (HUD)",684852,373788,2385371,"8/10/2015",1,4,2,7,0,14,13,"8/10/2015"
"4107","Other (HUD)",685295,334899,1656877,"8/11/2015",0,3,3,5,0,11,11,"2/12/2015"
"4108","Other (HUD)",685454,397816,2398466,"8/11/2015",1,3,2,3,0,9,9,"8/11/2015"
"4109","Other (HUD)",685718,408493,2400664,"8/12/2015",1,2,3,2,0,8,8,"8/12/2015"
"4110","Other (HUD)",685799,325665,2403638,"8/12/2015",1,0,2,3,1,7,7,"8/12/2015"
"4111","Other (HUD)",685886,374779,2407766,"8/12/2015",1,3,4,3,0,11,11,"8/12/2015"
"4112","Other (HUD)",686429,300754,2417025,"8/14/2015",1,3,1,3,0,8,8,"8/14/2015"
"4113","Other (HUD)",686429,300754,3251393,"12/29/2015",1,3,1,1,0,6,6,"12/29/2015"
"4114","Other (HUD)",687058,347333,2425077,"8/17/2015",0,1,2,3,0,6,6,"8/17/2015"
"4115","Other (HUD)",687058,347333,3800676,"5/6/2016",1,2,2,3,0,8,8,"5/6/2016"
"4116","Other (HUD)",687075,290716,2426735,"8/17/2015",1,3,3,7,0,14,14,"8/17/2015"
"4117","Other (HUD)",687113,136070,2428299,"8/17/2015",1,4,3,5,0,13,13,"8/17/2015"
"4118","Other (HUD)",687170,389364,2429938,"8/17/2015",1,3,4,5,0,13,13,"8/17/2015"
"4119","Other (HUD)",687378,312018,2431648,"8/18/2015",0,4,3,4,0,11,11,"8/18/2015"
"4120","Other (HUD)",687378,312018,3637769,"3/30/2016",1,3,3,3,0,10,10,"3/30/2016"
"4121","Other (HUD)",687501,409229,2436586,"8/18/2015",0,3,3,2,0,8,8,"8/18/2015"
"4122","Other (HUD)",688923,325435,1656123,"2/12/2015",1,2,1,2,0,6,6,"2/12/2015"
"4123","Other (HUD)",688923,325435,2454809,"8/21/2015",1,1,3,4,0,9,9,"8/21/2015"
"4124","Other (HUD)",689381,129290,2462743,"8/24/2015",1,2,3,4,0,10,10,"8/24/2015"
"4125","Other (HUD)",689445,393287,1656787,"2/12/2015",0,3,2,2,0,7,7,"2/12/2015"
"4126","Other (HUD)",689445,393287,2464383,"7/30/2015",1,3,3,3,0,10,10,"8/24/2015"
"4127","Other (HUD)",689820,304268,2468567,"8/25/2015",1,3,3,5,0,12,12,"8/25/2015"
"4128","Other (HUD)",689820,304268,3501733,"2/26/2016",1,2,4,7,0,14,14,"2/26/2016"
"4129","Other (HUD)",690350,328118,2478640,"8/26/2015",1,2,1,4,0,8,8,"8/26/2015"
"4130","Other (HUD)",690807,314089,2488052,"8/27/2015",1,4,3,4,0,12,12,"8/27/2015"
"4131","Other (HUD)",691030,302270,2491683,"8/28/2015",1,1,3,6,0,11,11,"8/28/2015"
"4132","Other (HUD)",691607,410390,2503808,"5/5/2016",1,2,4,7,0,14,14,"8/31/2015"
"4133","Other (HUD)",691876,410464,2506345,"9/1/2015",1,3,3,6,0,13,13,"9/1/2015"
"4134","Other (HUD)",692650,380075,2521404,"9/3/2015",1,3,3,4,0,11,11,"9/3/2015"
"4135","Other (HUD)",692650,380075,3828628,"5/11/2016",1,3,4,6,0,14,14,"5/13/2016"
"4136","Other (HUD)",692785,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"4137","Other (HUD)",693015,130862,2528817,"9/4/2015",1,4,2,5,0,12,11,"9/4/2015"
"4138","Other (HUD)",693027,392438,2528834,"9/4/2015",1,3,3,7,0,14,14,"9/4/2015"
"4139","Other (HUD)",693034,410778,2529386,"9/4/2015",1,2,3,6,0,12,12,"9/4/2015"
"4140","Other (HUD)",693572,410886,2537376,"9/8/2015",1,1,2,1,0,5,5,"9/8/2015"
"4141","Other (HUD)",693713,393618,2115730,"6/3/2015",1,1,3,2,0,7,7,"6/3/2015"
"4142","Other (HUD)",693713,393618,2545955,"9/8/2015",1,1,2,4,0,8,8,"9/8/2015"
"4143","Other (HUD)",693713,393618,3828871,"5/13/2016",1,2,4,3,0,10,10,"5/13/2016"
"4144","Other (HUD)",693948,411005,2556814,"9/9/2015",1,2,2,4,0,9,9,"9/9/2015"
"4145","Other (HUD)",693999,411033,2559805,"9/9/2015",1,3,4,4,0,12,12,"9/9/2015"
"4146","Other (HUD)",694000,410973,2547951,"9/8/2015",1,3,3,5,0,12,12,"9/8/2015"
"4147","Other (HUD)",694065,459868,2565805,"9/9/2015",1,4,3,4,0,12,12,"9/9/2015"
"4148","Other (HUD)",694354,411157,2571465,"9/10/2015",1,3,3,5,1,13,13,"9/10/2015"
"4149","Other (HUD)",694368,367139,2572713,"9/10/2015",1,2,3,5,0,11,11,"9/10/2015"
"4150","Other (HUD)",694507,388534,2575753,"9/10/2015",1,1,3,2,0,7,7,"9/10/2015"
"4151","Other (HUD)",694642,411258,2577543,"9/11/2015",0,1,4,3,0,8,8,"9/11/2015"
"4152","Other (HUD)",694666,65167,1992198,"4/30/2015",1,2,2,2,0,7,7,"4/30/2015"
"4153","Other (HUD)",694666,65167,2578090,"9/11/2015",1,3,3,3,0,10,10,"9/11/2015"
"4154","Other (HUD)",694682,130248,2579084,"9/11/2015",0,2,3,7,0,12,11,"9/11/2015"
"4155","Other (HUD)",694719,411297,2580010,"9/11/2015",1,2,3,6,0,12,12,"9/11/2015"
"4156","Other (HUD)",695191,411227,2585700,"9/14/2015",1,1,3,3,1,9,9,"9/14/2015"
"4157","Other (HUD)",695293,411430,2588599,"9/14/2015",1,1,2,2,0,6,6,"9/14/2015"
"4158","Other (HUD)",695902,168094,2598332,"9/16/2015",1,2,1,4,0,8,8,"9/16/2015"
"4159","Other (HUD)",695946,356597,2600214,"9/16/2015",1,1,3,2,0,7,7,"9/16/2015"
"4160","Other (HUD)",696257,328481,2610612,"9/17/2015",1,2,2,4,0,9,9,"9/17/2015"
"4161","Other (HUD)",696274,401608,2611047,"9/17/2015",1,4,2,6,0,13,13,"9/17/2015"
"4162","Other (HUD)",696281,385588,2611146,"9/17/2015",1,3,3,2,1,10,10,"9/17/2015"
"4163","Other (HUD)",696293,328515,2611529,"9/17/2015",1,4,2,5,0,12,12,"9/17/2015"
"4164","Other (HUD)",696370,302145,2614807,"9/17/2015",1,3,3,4,0,11,11,"9/17/2015"
"4165","Other (HUD)",696566,302137,2619216,"9/18/2015",1,4,2,5,0,12,12,"9/18/2015"
"4166","Other (HUD)",696642,411688,2621816,"9/17/2015",1,3,4,7,0,15,15,"9/18/2015"
"4167","Other (HUD)",697029,411924,2628504,"9/21/2015",1,2,2,3,0,8,8,"9/21/2015"
"4168","Other (HUD)",697057,334783,2628624,"9/21/2015",1,3,3,5,0,12,12,"9/21/2015"
"4169","Other (HUD)",697060,343935,1538068,"1/22/2015",1,2,2,1,0,6,6,"1/22/2015"
"4170","Other (HUD)",697060,343935,2628751,"9/21/2015",1,1,3,2,0,7,7,"9/21/2015"
"4171","Other (HUD)",697333,412035,2633128,"9/22/2015",1,4,3,1,0,9,9,"9/22/2015"
"4172","Other (HUD)",697663,407352,2350006,"7/30/2015",1,2,2,2,1,8,8,"8/3/2015"
"4173","Other (HUD)",697663,407352,2639452,"9/23/2015",1,2,4,4,1,12,12,"9/23/2015"
"4174","Other (HUD)",697676,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"4175","Other (HUD)",697676,412131,3800678,"5/6/2016",1,4,3,5,0,13,13,"5/6/2016"
"4176","Other (HUD)",697763,311803,2642038,"9/23/2015",1,3,4,6,0,14,14,"9/23/2015"
"4177","Other (HUD)",698105,326472,2647187,"9/24/2015",1,2,2,2,0,7,7,"9/24/2015"
"4178","Other (HUD)",698246,90210,2649226,"9/25/2015",1,4,3,5,0,13,13,"9/25/2015"
"4179","Other (HUD)",698322,347116,2651996,"9/25/2015",1,3,0,5,1,10,10,"9/25/2015"
"4180","Other (HUD)",698715,80691,2654675,"9/28/2015",1,2,3,4,0,10,10,"9/28/2015"
"4181","Other (HUD)",698746,398301,2655428,"9/28/2015",1,3,2,3,0,9,9,"9/28/2015"
"4182","Other (HUD)",698865,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"4183","Other (HUD)",699154,370260,2662053,"9/29/2015",1,4,3,6,0,14,14,"9/29/2015"
"4184","Other (HUD)",699729,412708,2673200,"10/1/2015",1,3,4,7,0,15,15,"10/1/2015"
"4185","Other (HUD)",699856,340196,2675540,"10/1/2015",0,1,4,5,0,10,10,"10/1/2015"
"4186","Other (HUD)",700526,185845,2686012,"10/5/2015",0,0,0,1,0,1,1,"10/5/2015"
"4187","Other (HUD)",700534,151892,2686070,"10/5/2015",1,3,4,6,0,14,14,"10/5/2015"
"4188","Other (HUD)",700535,332819,2686121,"10/5/2015",1,1,0,2,0,4,4,"10/5/2015"
"4189","Other (HUD)",700594,338091,2009318,"5/4/2015",1,3,3,3,0,10,10,"5/4/2015"
"4190","Other (HUD)",700594,338091,2687589,"10/5/2015",1,2,3,2,0,8,8,"10/5/2015"
"4191","Other (HUD)",700626,328746,1670110,"2/17/2015",1,2,2,5,0,10,10,"2/17/2015"
"4192","Other (HUD)",700626,328746,2227230,"7/1/2015",1,3,1,5,0,10,10,"7/9/2015"
"4193","Other (HUD)",700626,328746,2688329,"3/23/2016",1,3,4,5,0,13,13,"10/5/2015"
"4194","Other (HUD)",700626,328746,3609856,"3/23/2016",1,3,4,5,0,13,13,"3/23/2016"
"4195","Other (HUD)",700626,328746,3621423,"3/23/2016",1,3,4,5,0,13,13,"3/25/2016"
"4196","Other (HUD)",700764,358298,2690389,"10/5/2015",1,3,3,5,0,12,12,"10/5/2015"
"4197","Other (HUD)",701140,413264,3199977,"10/7/2015",1,4,4,7,0,16,15,"12/15/2015"
"4198","Other (HUD)",701200,917,1838261,"3/26/2015",1,2,3,5,0,11,11,"3/26/2015"
"4199","Other (HUD)",701200,917,2699211,"10/7/2015",1,3,3,5,0,12,12,"10/7/2015"
"4200","Other (HUD)",701200,917,3562209,"3/14/2016",1,3,4,6,0,14,14,"3/14/2016"
"4201","Other (HUD)",701498,373049,2705205,"10/8/2015",1,1,3,5,0,10,10,"10/8/2015"
"4202","Other (HUD)",701498,373049,3545425,"3/9/2016",1,3,3,5,0,12,12,"3/9/2016"
"4203","Other (HUD)",701732,402076,2708618,"10/9/2015",1,3,3,3,0,10,10,"10/9/2015"
"4204","Other (HUD)",701732,402076,3699190,"4/12/2016",1,3,3,3,0,10,10,"4/12/2016"
"4205","Other (HUD)",701843,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"4206","Other (HUD)",702217,145949,2716344,"10/12/2015",1,2,3,5,0,11,10,"10/12/2015"
"4207","Other (HUD)",702366,343236,1715884,"3/2/2015",1,2,3,6,1,13,12,"3/2/2015"
"4208","Other (HUD)",702366,343236,2721166,"10/12/2015",1,3,3,5,1,13,13,"10/12/2015"
"4209","Other (HUD)",702547,413882,2723652,"10/13/2015",0,3,2,2,0,7,7,"10/13/2015"
"4210","Other (HUD)",702797,19586,2728151,"10/13/2015",1,4,2,3,0,10,10,"10/13/2015"
"4211","Other (HUD)",702939,405272,2730435,"10/14/2015",1,3,3,3,0,10,10,"10/14/2015"
"4212","Other (HUD)",702953,411948,2731185,"10/14/2015",1,3,4,6,0,14,14,"10/14/2015"
"4213","Other (HUD)",702964,370348,2731522,"10/14/2015",1,3,2,6,0,12,12,"10/14/2015"
"4214","Other (HUD)",703117,374167,2734611,"10/14/2015",1,1,1,2,0,5,5,"10/14/2015"
"4215","Other (HUD)",703353,328454,2738281,"10/15/2015",1,3,1,2,1,8,8,"10/15/2015"
"4216","Other (HUD)",703359,377749,2738370,"10/15/2015",0,1,3,2,0,6,6,"10/15/2015"
"4217","Other (HUD)",703625,378912,1842575,"3/27/2015",1,4,2,5,0,12,12,"3/27/2015"
"4218","Other (HUD)",703625,378912,2126271,"6/8/2015",1,4,3,5,0,13,13,"6/8/2015"
"4219","Other (HUD)",703625,378912,2743550,"10/16/2015",1,4,4,5,0,14,14,"10/16/2015"
"4220","Other (HUD)",703649,318535,2744409,"10/16/2015",1,3,3,7,0,14,13,"10/16/2015"
"4221","Other (HUD)",704203,162286,2753656,"10/19/2015",1,2,3,5,0,11,11,"10/19/2015"
"4222","Other (HUD)",704301,74503,2756815,"10/19/2015",1,1,2,4,0,8,8,"10/19/2015"
"4223","Other (HUD)",704325,303479,2757097,"10/19/2015",1,0,2,0,0,3,3,"10/19/2015"
"4224","Other (HUD)",704334,413263,2757302,"10/19/2015",1,2,0,1,0,4,4,"10/19/2015"
"4225","Other (HUD)",704510,472531,2759499,"10/20/2015",1,4,3,4,0,12,12,"10/20/2015"
"4226","Other (HUD)",704561,414023,2761397,"10/20/2015",0,3,3,6,0,12,12,"10/20/2015"
"4227","Other (HUD)",704584,405531,2250522,"7/15/2015",0,3,3,6,0,12,11,"7/15/2015"
"4228","Other (HUD)",704584,405531,2762655,"10/20/2015",1,3,2,5,0,11,9,"10/20/2015"
"4229","Other (HUD)",704666,303335,1739574,"3/5/2015",1,3,1,3,0,8,8,"3/5/2015"
"4230","Other (HUD)",704666,303335,2765652,"10/20/2015",1,4,1,1,0,7,7,"10/20/2015"
"4231","Other (HUD)",704844,385879,2768229,"10/21/2015",0,3,1,4,0,8,8,"10/21/2015"
"4232","Other (HUD)",705157,332589,2782425,"10/22/2015",1,4,3,2,0,10,10,"10/22/2015"
"4233","Other (HUD)",705222,414822,2785515,"10/22/2015",0,4,3,5,0,12,12,"10/22/2015"
"4234","Other (HUD)",705244,411634,2787916,"10/21/2015",1,2,3,3,1,10,10,"10/22/2015"
"4235","Other (HUD)",705428,188649,2796147,"10/23/2015",1,1,1,4,0,7,7,"10/23/2015"
"4236","Other (HUD)",705943,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"4237","Other (HUD)",706022,338278,2814974,"10/26/2015",1,3,3,4,0,11,11,"10/26/2015"
"4238","Other (HUD)",706022,338278,3855801,"5/20/2016",1,3,3,4,0,11,11,"5/20/2016"
"4239","Other (HUD)",706026,316683,1712943,"3/2/2015",1,2,2,5,0,10,10,"3/2/2015"
"4240","Other (HUD)",706026,316683,2815260,"10/26/2015",1,2,2,4,0,9,9,"10/26/2015"
"4241","Other (HUD)",706041,333867,2816702,"10/26/2015",1,2,2,4,0,9,9,"10/26/2015"
"4242","Other (HUD)",706062,339365,2817627,"10/26/2015",1,1,1,3,0,6,6,"10/26/2015"
"4243","Other (HUD)",706232,415015,2821748,"10/27/2015",1,2,4,3,0,10,10,"10/27/2015"
"4244","Other (HUD)",706237,324389,2822317,"10/27/2015",1,1,2,5,0,9,9,"10/27/2015"
"4245","Other (HUD)",706319,339799,2827511,"10/27/2015",1,4,3,6,0,14,14,"10/27/2015"
"4246","Other (HUD)",706332,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"4247","Other (HUD)",706590,270445,2837193,"10/28/2015",1,3,4,4,0,12,12,"10/28/2015"
"4248","Other (HUD)",706665,334771,1980881,"4/28/2015",1,1,1,2,0,5,5,"4/28/2015"
"4249","Other (HUD)",706665,334771,2842027,"10/28/2015",1,4,2,2,0,9,9,"10/28/2015"
"4250","Other (HUD)",706867,415411,2846188,"10/29/2015",1,2,2,3,0,8,8,"10/29/2015"
"4251","Other (HUD)",707280,415575,2863869,"10/30/2015",1,4,3,5,0,13,13,"10/30/2015"
"4252","Other (HUD)",707724,367321,2870019,"11/2/2015",0,2,3,3,0,8,8,"11/2/2015"
"4253","Other (HUD)",707762,356754,1656122,"2/12/2015",1,1,3,2,0,7,7,"2/12/2015"
"4254","Other (HUD)",707762,356754,2871126,"11/2/2015",1,3,3,3,0,10,10,"11/2/2015"
"4255","Other (HUD)",708223,318519,1668799,"2/17/2015",1,4,1,5,0,11,11,"2/17/2015"
"4256","Other (HUD)",708223,318519,2847080,"10/29/2015",1,4,4,6,0,15,15,"10/29/2015"
"4257","Other (HUD)",708223,318519,2847179,"10/29/2015",1,4,4,6,0,15,15,"10/29/2015"
"4258","Other (HUD)",708562,304742,2893479,"11/4/2015",1,2,3,6,0,12,12,"11/4/2015"
"4259","Other (HUD)",708681,126738,2897643,"11/4/2015",0,3,3,4,0,10,10,"11/4/2015"
"4260","Other (HUD)",708681,126738,3417339,"2/5/2016",1,3,4,5,0,13,13,"2/5/2016"
"4261","Other (HUD)",709115,303108,2908241,"11/5/2015",1,1,1,2,0,5,5,"11/5/2015"
"4262","Other (HUD)",709129,402242,2908734,"11/5/2015",1,2,1,3,0,7,7,"11/5/2015"
"4263","Other (HUD)",709264,401915,2913305,"11/5/2015",1,4,2,5,0,12,12,"11/5/2015"
"4264","Other (HUD)",709445,407569,2917992,"11/6/2015",1,3,3,6,0,13,12,"11/6/2015"
"4265","Other (HUD)",709475,400675,2919324,"11/6/2015",1,3,3,6,0,13,13,"11/6/2015"
"4266","Other (HUD)",709995,251231,2931435,"11/9/2015",1,3,2,4,0,10,10,"11/9/2015"
"4267","Other (HUD)",710286,415525,2939458,"11/5/2015",1,4,2,3,0,10,10,"11/10/2015"
"4268","Other (HUD)",710670,352982,2957983,"11/11/2015",1,1,2,1,0,5,5,"11/11/2015"
"4269","Other (HUD)",710716,218772,2959719,"11/11/2015",1,4,2,4,0,11,11,"11/11/2015"
"4270","Other (HUD)",711026,351127,2967402,"11/12/2015",1,4,1,2,0,8,8,"11/12/2015"
"4271","Other (HUD)",711026,351127,3673661,"4/7/2016",1,4,2,3,0,10,10,"4/7/2016"
"4272","Other (HUD)",711191,416708,2971477,"11/13/2015",0,4,2,4,0,10,10,"11/13/2015"
"4273","Other (HUD)",711191,416708,3444277,"2/11/2016",1,4,4,4,0,13,13,"2/11/2016"
"4274","Other (HUD)",711227,360379,2974668,"11/13/2015",0,2,3,5,0,10,10,"11/13/2015"
"4275","Other (HUD)",711227,360379,3806709,"5/9/2016",1,3,3,3,0,10,10,"5/9/2016"
"4276","Other (HUD)",711258,348269,1654263,"2/12/2015",1,2,1,2,0,6,6,"2/12/2015"
"4277","Other (HUD)",711258,348269,2647953,"9/24/2015",1,3,3,3,0,10,10,"9/24/2015"
"4278","Other (HUD)",711258,348269,2978474,"11/13/2015",1,4,3,6,0,14,14,"11/13/2015"
"4279","Other (HUD)",711672,303502,2992420,"11/16/2015",1,1,1,0,0,3,3,"11/16/2015"
"4280","Other (HUD)",711711,388263,2994779,"11/16/2015",1,4,3,6,0,14,14,"11/16/2015"
"4281","Other (HUD)",711784,416892,2997740,"11/16/2015",1,3,3,5,0,12,12,"11/16/2015"
"4282","Other (HUD)",712368,303498,3013808,"11/18/2015",1,1,3,2,0,7,7,"11/18/2015"
"4283","Other (HUD)",712379,322921,1657302,"2/12/2015",1,2,2,6,0,11,11,"2/12/2015"
"4284","Other (HUD)",712379,322921,3014249,"11/18/2015",1,2,1,5,0,9,9,"11/18/2015"
"4285","Other (HUD)",712406,180127,3014749,"11/18/2015",1,1,2,1,0,5,5,"11/18/2015"
"4286","Other (HUD)",712414,210909,1670242,"2/17/2015",1,3,1,2,0,7,7,"2/17/2015"
"4287","Other (HUD)",712414,210909,3015083,"11/18/2015",1,4,4,5,0,14,14,"11/18/2015"
"4288","Other (HUD)",712419,185253,3015176,"11/18/2015",0,4,3,4,0,11,11,"11/18/2015"
"4289","Other (HUD)",712419,185253,3787914,"5/3/2016",1,4,3,5,0,13,13,"5/3/2016"
"4290","Other (HUD)",712490,416909,3017968,"11/18/2015",1,3,4,4,1,13,13,"11/18/2015"
"4291","Other (HUD)",712501,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"4292","Other (HUD)",712536,367635,3020511,"11/18/2015",1,3,3,3,0,10,10,"11/18/2015"
"4293","Other (HUD)",712751,417142,3024227,"11/19/2015",1,1,2,2,0,6,6,"11/19/2015"
"4294","Other (HUD)",712768,401835,3025003,"10/26/2015",1,3,3,6,0,13,13,"11/19/2015"
"4295","Other (HUD)",712843,417179,3028190,"11/19/2015",1,1,3,2,0,7,7,"11/19/2015"
"4296","Other (HUD)",712843,417179,3403206,"2/3/2016",1,3,4,6,0,14,14,"2/3/2016"
"4297","Other (HUD)",713031,341394,3031792,"11/20/2015",1,2,3,3,0,9,9,"11/20/2015"
"4298","Other (HUD)",713069,302589,1656777,"2/12/2015",1,4,2,5,0,12,12,"2/12/2015"
"4299","Other (HUD)",713069,302589,3034407,"11/20/2015",1,3,2,1,0,7,7,"11/20/2015"
"4300","Other (HUD)",713070,326718,1656814,"2/12/2015",1,2,2,3,0,8,8,"2/12/2015"
"4301","Other (HUD)",713070,326718,3034496,"11/20/2015",1,1,3,1,0,6,6,"11/20/2015"
"4302","Other (HUD)",713158,417265,3040238,"11/20/2015",1,3,4,7,0,15,15,"11/20/2015"
"4303","Other (HUD)",713601,309900,2446780,"8/20/2015",0,4,3,7,0,14,12,"8/20/2015"
"4304","Other (HUD)",713601,309900,3043363,"11/23/2015",1,4,4,4,0,13,13,"11/23/2015"
"4305","Other (HUD)",713624,388516,3043804,"11/23/2015",1,1,2,5,0,9,9,"11/23/2015"
"4306","Other (HUD)",714261,303359,1670238,"2/17/2015",1,1,2,2,1,7,7,"2/17/2015"
"4307","Other (HUD)",714261,303359,3065562,"11/25/2015",1,1,1,6,1,10,10,"11/25/2015"
"4308","Other (HUD)",714302,327617,3067787,"11/25/2015",1,2,2,4,0,9,9,"11/25/2015"
"4309","Other (HUD)",715118,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"4310","Other (HUD)",715123,302330,3098535,"11/30/2015",1,1,4,1,1,8,8,"11/30/2015"
"4311","Other (HUD)",715141,361821,3099788,"11/30/2015",1,1,2,2,0,6,6,"11/30/2015"
"4312","Other (HUD)",715151,307519,1806892,"3/19/2015",1,3,3,4,0,11,11,"3/19/2015"
"4313","Other (HUD)",715151,307519,3101787,"11/30/2015",1,3,2,5,0,11,11,"11/30/2015"
"4314","Other (HUD)",715152,391673,3102180,"11/30/2015",1,1,2,3,0,7,7,"11/30/2015"
"4315","Other (HUD)",715240,388188,3105440,"11/30/2015",0,3,2,6,1,12,12,"11/30/2015"
"4316","Other (HUD)",715439,417804,3111115,"12/1/2015",1,3,2,5,0,11,11,"12/1/2015"
"4317","Other (HUD)",715449,335712,3112050,"12/1/2015",0,3,2,5,0,10,10,"12/1/2015"
"4318","Other (HUD)",715489,355852,3117348,"12/1/2015",1,3,1,5,0,10,10,"12/1/2015"
"4319","Other (HUD)",715887,343392,3125046,"12/2/2015",1,3,2,3,0,9,9,"12/2/2015"
"4320","Other (HUD)",715914,303359,1670238,"2/17/2015",1,1,2,2,1,7,7,"2/17/2015"
"4321","Other (HUD)",715914,303359,3065562,"11/25/2015",1,1,1,6,1,10,10,"11/25/2015"
"4322","Other (HUD)",716401,352811,3134143,"12/3/2015",1,3,3,5,0,12,12,"12/3/2015"
"4323","Other (HUD)",716401,352811,3348000,"1/21/2016",1,3,3,6,0,13,13,"1/21/2016"
"4324","Other (HUD)",716544,378162,3139083,"12/3/2015",1,3,3,7,0,14,13,"12/3/2015"
"4325","Other (HUD)",716975,418253,3166188,"12/4/2015",0,2,2,2,0,6,6,"12/8/2015"
"4326","Other (HUD)",717811,307582,3156330,"12/7/2015",1,3,3,3,0,10,10,"12/7/2015"
"4327","Other (HUD)",717932,418413,3160974,"12/7/2015",0,1,2,2,0,5,5,"12/7/2015"
"4328","Other (HUD)",718221,410901,3164003,"12/8/2015",1,2,1,4,0,8,8,"12/8/2015"
"4329","Other (HUD)",718224,322235,1796601,"3/17/2015",1,2,1,1,0,5,5,"3/17/2015"
"4330","Other (HUD)",718224,322235,2445905,"7/24/2015",0,3,4,3,0,10,10,"8/20/2015"
"4331","Other (HUD)",718224,322235,3164104,"12/8/2015",1,2,2,2,0,7,7,"12/8/2015"
"4332","Other (HUD)",718224,322235,3345699,"1/20/2016",1,2,4,4,0,11,11,"1/20/2016"
